procurement_id,issuing_agency,agency_type,agency_location,country,contract_title,contract_category,naics_code,estimated_contract_value,incumbent_vendor,contract_duration,bid_open_date,bid_close_date,renewal_date,last_award_date,submission_requirements,procurement_portal,contact_email,contact_phone,vendor_dependencies,operational_weakness,automation_opportunity,recurring_revenue_potential,prime_pathwy_priority,data_date,source
PROC-02912,Department of Energy (DOE),Federal,"Washington, DC",US,Debris Removal & Waste Hauling Services — Department of Energy (DOE),Debris Removal & Waste Management,238320,"$1,000,000–$2,500,000",ABM Industries Inc.,5 Years,2026-09-22,2026-10-28,2028-01-24,2025-05-15,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.energy.gov/management/office-procurement-and-assistance-management,doeprocure@hq.doe.gov,(202) 586-0000,Primary: ABM Industries Inc.; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Email-based bid notifications — automated alert system opportunity,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02915,Public Services and Procurement Canada (PSPC),Federal,"Ottawa, ON",CA,AI & Process Automation Implementation Services — Public Services and Procurement Canada (PSPC),AI & Automation Implementation,562111,"$5,000,000–$10,000,000",Aramark Corporation,5 Years,2026-08-25,2026-10-22,2027-10-23,2025-07-10,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://buyandsell.gc.ca,pspc.procurement@tpsgc-pwgsc.gc.ca,+1 (800) 811-1148,Primary: Aramark Corporation; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02919,Department of Veterans Affairs (VA),Federal,"Washington, DC",US,Facilities Maintenance & Repair Services — Department of Veterans Affairs (VA),Facilities Maintenance & Repair,484110,"$1,000,000–$2,500,000",Sodexo USA,2 Years,2026-09-05,2026-07-26,2027-01-30,2024-09-17,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.va.gov/opal/sac/,vabidding@va.gov,(202) 461-7000,Primary: Sodexo USA; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Paper timesheets — digital workforce management opportunity,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02924,Denver Public Schools — Procurement,School District,"Denver, CO",US,Debris Removal & Waste Hauling Services — Denver Public Schools,Debris Removal & Waste Management,561720,"$25,000,000+",Leidos Holdings Inc.,1 Year,2026-09-02,2026-08-12,2027-02-25,2025-02-27,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.dpsk12.org/departments/procurement/,procurement@dpsk12.org,(720) 423-3000,Primary: Leidos Holdings Inc.; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02927,University of California System (UC),State/University,"Oakland, CA",US,Transportation & Logistics Services — University of California System (UC),Transportation & Logistics,561612,"$5,000,000–$10,000,000",Iron Mountain Inc.,1 Year,2026-09-18,2026-09-13,2028-04-10,2025-09-30,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://procurement.universityofcalifornia.edu,uc.procurement@ucop.edu,(510) 987-9074,Primary: Iron Mountain Inc.; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Manual contract renewal tracking — automated renewal system opportunity,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02931,Bay Area Rapid Transit (BART),Transit Authority,"Oakland, CA",US,AI & Process Automation Implementation Services — Bay Area Rapid Transit (BART),AI & Automation Implementation,561720,"$10,000,000–$25,000,000",Waste Management Inc.,1 Year + 4 Options,2026-08-24,2026-07-17,2026-09-07,2026-01-19,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.bart.gov/about/business/bids,procurement@bart.gov,(510) 464-6000,Primary: Waste Management Inc.; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02934,City of Calgary — Purchasing,Municipal,"Calgary, AB",CA,IT Infrastructure & Managed Services Contract — City of Calgary,IT Infrastructure & Managed Services,561710,"$2,500,000–$5,000,000",Adecco Group,2 Years,2026-08-25,2026-08-12,2027-02-03,2025-11-23,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.calgary.ca/business-economy/purchasing.html,purchasing@calgary.ca,+1 (403) 268-5311,Primary: Adecco Group; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02935,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,Records Management & Document Digitization Services — Province of Ontario,Records Management & Digitization,561710,"$500,000–$1,000,000",Jacobs Engineering Group,1 Year,2026-09-21,2026-10-11,2027-09-23,2024-11-14,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: Jacobs Engineering Group; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Manual invoice processing — AI automation saves 40+ hours/month,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02937,City of Atlanta — Department of Procurement,Municipal,"Atlanta, GA",US,Facilities Maintenance & Repair Services — City of Atlanta,Facilities Maintenance & Repair,493110,"$1,000,000–$2,500,000",Adecco Group,3 Years,2026-06-17,2026-10-06,2026-09-12,2025-06-13,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.atlantaga.gov/government/departments/procurement,procurement@atlantaga.gov,(404) 330-6182,Primary: Adecco Group; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Manual invoice processing — AI automation saves 40+ hours/month,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02938,Toronto Transit Commission (TTC) — Procurement,Transit,"Toronto, ON",CA,Professional Consulting Services — Toronto Transit Commission (TTC),Consulting & Professional Services,561730,"$10,000,000–$25,000,000",Stericycle Inc.,2 Years,2026-07-15,2026-10-15,2027-09-30,2025-09-04,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.ttc.ca/doing-business-with-ttc,procurement@ttc.ca,+1 (416) 393-4000,Primary: Stericycle Inc.; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02939,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,Pest Control & Sanitation Services — Province of Ontario,Pest Control & Sanitation,493110,"$5,000,000–$10,000,000",Booz Allen Hamilton,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-08-11,2026-09-18,2027-05-18,2025-02-22,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: Booz Allen Hamilton; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02944,Highways England (National Highways),Infrastructure,"Birmingham, ENG",UK,Transportation & Logistics Services — Highways England (National Highways),Transportation & Logistics,493110,"$25,000,000+",Jani-King International,1 Year,2026-08-19,2026-09-11,2027-04-27,2025-10-07,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://nationalhighways.co.uk/industry-information/procurement/,procurement@nationalhighways.co.uk,+44 300 123 5000,Primary: Jani-King International; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02946,Denver Public Schools — Procurement,School District,"Denver, CO",US,Food Services & Catering Contract — Denver Public Schools,Food Services & Catering,541512,"$25,000–$75,000",AECOM Technology Corp.,5 Years + 2 Options,2026-06-20,2026-07-28,2027-07-07,2024-08-04,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.dpsk12.org/departments/procurement/,procurement@dpsk12.org,(720) 423-3000,Primary: AECOM Technology Corp.; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02951,Greater Vancouver Transit Authority (TransLink),Transit,"Burnaby, BC",CA,Electrical Maintenance & Repair Services — Greater Vancouver Transit Authority (TransLink),Electrical Services,493110,"$10,000,000–$25,000,000",Republic Services Inc.,3 Years + 2 Options,2026-07-09,2026-10-27,2028-05-12,2026-03-20,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.translink.ca/about-translink/doing-business-with-translink,procurement@translink.ca,+1 (778) 375-7500,Primary: Republic Services Inc.; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Paper timesheets — digital workforce management opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02953,US Army Corps of Engineers,Federal,"Washington, DC",US,Grounds Maintenance & Landscaping Services — US Army Corps of Engineers,Landscaping & Grounds Maintenance,238320,"$1,000,000–$2,500,000",Allied Universal Security Services,5 Years + 2 Options,2026-07-16,2026-11-01,2028-04-30,2024-07-09,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.usace.army.mil/Business-With-Us/,usace.procurement@usace.army.mil,(202) 761-0011,Primary: Allied Universal Security Services; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02957,Transport for London (TfL) — Procurement,Transit,"London, ENG",UK,Transportation & Logistics Services — Transport for London (TfL),Transportation & Logistics,493110,"$5,000,000–$10,000,000",Unknown/No Incumbent,3 Years + 2 Options,2026-08-08,2026-07-23,2028-05-27,2025-08-07,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://tfl.gov.uk/info-for/suppliers/,procurement@tfl.gov.uk,+44 343 222 1234,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02958,Department of Homeland Security (DHS),Federal,"Washington, DC",US,Grounds Maintenance & Landscaping Services — Department of Homeland Security (DHS),Landscaping & Grounds Maintenance,561720,"$5,000,000–$10,000,000",Fluor Corporation,3 Years,2026-06-12,2026-09-14,2027-07-26,2024-12-15,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.dhs.gov/procurement,dhsbidding@dhs.gov,(202) 282-8000,Primary: Fluor Corporation; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual scheduling of recurring services — automation ROI 300%+,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02963,Solano County — Purchasing Services,County,"Fairfield, CA",US,Environmental Compliance & Remediation Services — Solano County,Environmental Compliance Services,561612,"$25,000–$75,000",Jani-King International,1 Year,2026-06-23,2026-11-18,2028-04-24,2026-03-10,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.solanocounty.com/depts/csa/purchasing/,purchasing@solanocounty.com,(707) 784-6100,Primary: Jani-King International; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Paper timesheets — digital workforce management opportunity,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02964,Los Angeles Unified School District (LAUSD),School District,"Los Angeles, CA",US,Pest Control & Sanitation Services — Los Angeles Unified School District (LAUSD),Pest Control & Sanitation,541513,"$25,000,000+",Jan-Pro Franchising International,5 Years + 2 Options,2026-09-19,2026-07-30,2028-05-18,2025-11-10,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://achieve.lausd.net/Page/1068,procurement@lausd.net,(213) 241-1000,Primary: Jan-Pro Franchising International; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
