id,label,type,industry,region,country,revenue,employees,ai_score,tier,tech_stack
ENT-01912,Delta Health Group,company,Healthcare Facility Services,Solano County,US,$50M–$100M,16–30,93,Tier 1 — Immediate Target,"Oracle ERP, Workday, Tableau"
ENT-01913,Clarity Healthcare Industries,company,Healthcare Facility Services,Cook County,US,$2.5M–$5M,301–750,73,Tier 1 — Immediate Target,"QuickBooks, Google Workspace, Jobber"
ENT-01914,Atlas Healthcare Partners,company,Healthcare Facility Services,Cook County,US,$1M–$2.5M,1500+,41,Tier 1 — Immediate Target,"Custom legacy system, Excel-heavy"
ENT-01915,Delta Health Industries,company,Healthcare Facility Services,Greater Sydney,AU,$10M–$25M,76–150,69,Tier 4 — Watch List,"QuickBooks, Google Workspace, Jobber"
ENT-01916,Apex Healthcare Consulting,company,Healthcare Facility Services,Maricopa County,US,$100M+,16–30,74,Tier 4 — Watch List,"QuickBooks, Google Workspace, Jobber"
ENT-01917,Precision Medical Enterprises,company,Healthcare Facility Services,Metro Vancouver,CA,$100M+,1–5,92,Tier 1 — Immediate Target,"QuickBooks Desktop, email-only CRM"
ENT-01918,Summit Medical Associates,company,Healthcare Facility Services,Los Angeles County,US,$2.5M–$5M,31–75,55,Tier 4 — Watch List,"Microsoft 365, Dynamics 365, Power BI"
ENT-01919,ProHealth Solutions,company,Healthcare Facility Services,Greater Sydney,AU,$25M–$50M,16–30,62,Tier 4 — Watch List,"QuickBooks Desktop, email-only CRM"
ENT-01920,Titan Medical Corp.,company,Healthcare Facility Services,Alameda County,US,$2.5M–$5M,76–150,62,Tier 2 — 30-Day Pipeline,"ServiceTitan, Google Workspace"
ENT-01921,Clarity Healthcare Solutions,company,Healthcare Facility Services,Wayne County,US,$2.5M–$5M,301–750,75,Tier 2 — 30-Day Pipeline,"QuickBooks, Google Workspace, Jobber"
ENT-01922,Apex Healthcare Systems,company,Healthcare Facility Services,Marin County,US,$25M–$50M,1500+,62,Tier 2 — 30-Day Pipeline,"Xero, HubSpot, Slack"
ENT-01923,Precision Medical Partners,company,Healthcare Facility Services,Contra Costa County,US,$10M–$25M,16–30,50,Tier 2 — 30-Day Pipeline,"Sage 50, Outlook, Teams"
ENT-01924,Vanguard Healthcare Co.,company,Healthcare Facility Services,Denver County,US,$25M–$50M,1–5,85,Tier 4 — Watch List,"Sage 50, Outlook, Teams"
ENT-01925,Delta Health Co.,company,Healthcare Facility Services,Calgary Region,CA,$50K–$250K,16–30,57,Tier 4 — Watch List,"Custom legacy system, Excel-heavy"
ENT-01926,Precision Medical Associates,company,Healthcare Facility Services,Calgary Region,CA,$25M–$50M,6–15,84,Tier 4 — Watch List,"Custom legacy system, Excel-heavy"
ENT-01927,Atlas Healthcare Corp.,company,Healthcare Facility Services,Sacramento County,US,$10M–$25M,1–5,80,Tier 4 — Watch List,"Paper-based, minimal digital"
ENT-01928,Guardian Medical Industries,company,Healthcare Facility Services,Marin County,US,$5M–$10M,16–30,62,Tier 2 — 30-Day Pipeline,"ServiceTitan, Google Workspace"
ENT-01929,Vanguard Healthcare Co.,company,Healthcare Facility Services,Cook County,US,$50K–$250K,6–15,54,Tier 1 — Immediate Target,"SAP, Salesforce, ServiceNow"
ENT-01930,Atlas Healthcare Associates,company,Healthcare Facility Services,Fulton County,US,$10M–$25M,76–150,49,Tier 3 — 90-Day Pipeline,"Oracle ERP, Workday, Tableau"
ENT-01931,Atlas Healthcare Corp.,company,Healthcare Facility Services,Greater London,UK,$50M–$100M,1500+,69,Tier 4 — Watch List,"Xero, HubSpot, Slack"
ENT-01932,Titan Medical Enterprises,company,Healthcare Facility Services,Contra Costa County,US,$10M–$25M,751–1500,56,Tier 2 — 30-Day Pipeline,"Paper-based, minimal digital"
ENT-01933,Titan Medical Systems,company,Healthcare Facility Services,Napa County,US,$10M–$25M,301–750,52,Tier 3 — 90-Day Pipeline,"SAP, Salesforce, ServiceNow"
ENT-01934,Clarity Healthcare Associates,company,Healthcare Facility Services,Contra Costa County,US,$2.5M–$5M,301–750,43,Tier 3 — 90-Day Pipeline,"Oracle ERP, Workday, Tableau"
ENT-01935,Summit Medical Enterprises,company,Healthcare Facility Services,Napa County,US,$50M–$100M,76–150,54,Tier 2 — 30-Day Pipeline,"Verizon Connect, Samsara GPS, Excel"
ENT-01936,Delta Health LLC,company,Healthcare Facility Services,Solano County,US,$100M+,1500+,70,Tier 1 — Immediate Target,"Paper-based, minimal digital"
ENT-01937,Vanguard Healthcare Inc.,company,Healthcare Facility Services,Cook County,US,$25M–$50M,16–30,66,Tier 2 — 30-Day Pipeline,"ServiceTitan, Google Workspace"
ENT-01938,Apex Healthcare Industries,company,Healthcare Facility Services,San Diego County,US,$1M–$2.5M,16–30,48,Tier 1 — Immediate Target,"Sage 50, Outlook, Teams"
ENT-01939,Delta Health Partners,company,Healthcare Facility Services,Marin County,US,$250K–$500K,6–15,85,Tier 3 — 90-Day Pipeline,"Sage 50, Outlook, Teams"
ENT-01940,Vanguard Healthcare Consulting,company,Healthcare Facility Services,Solano County,US,$25M–$50M,6–15,78,Tier 2 — 30-Day Pipeline,"Zoho CRM, FreshBooks, Trello"
ENT-01941,Delta Health Group,company,Healthcare Facility Services,Los Angeles County,US,$5M–$10M,76–150,41,Tier 4 — Watch List,"FieldEdge, QuickBooks Online"
ENT-01942,Apex Healthcare Partners,company,Healthcare Facility Services,West Midlands,UK,$2.5M–$5M,301–750,97,Tier 1 — Immediate Target,"QuickBooks Desktop, email-only CRM"
ENT-01943,Titan Medical Services,company,Healthcare Facility Services,Alameda County,US,$100M+,151–300,78,Tier 4 — Watch List,"Custom legacy system, Excel-heavy"
ENT-01944,Apex Healthcare Inc.,company,Healthcare Facility Services,West Midlands,UK,$50K–$250K,301–750,43,Tier 4 — Watch List,"NetSuite, Zendesk, Asana"
ENT-01945,Titan Medical Consulting,company,Healthcare Facility Services,Calgary Region,CA,$50K–$250K,31–75,70,Tier 4 — Watch List,"NetSuite, Zendesk, Asana"
ENT-01946,Guardian Medical Group,company,Healthcare Facility Services,Denver County,US,$25M–$50M,76–150,89,Tier 2 — 30-Day Pipeline,"Xero, HubSpot, Slack"
ENT-01947,Clarity Healthcare Systems,company,Healthcare Facility Services,Sacramento County,US,$100M+,751–1500,65,Tier 3 — 90-Day Pipeline,"Paper-based, minimal digital"
ENT-01948,Delta Health Enterprises,company,Healthcare Facility Services,Maricopa County,US,$500K–$1M,151–300,95,Tier 2 — 30-Day Pipeline,"ServiceTitan, Google Workspace"
ENT-01949,Precision Medical Associates,company,Healthcare Facility Services,Greater London,UK,$25M–$50M,151–300,93,Tier 4 — Watch List,"BuilderTrend, Procore, DocuSign"
ENT-01950,Guardian Medical Solutions,company,Healthcare Facility Services,Denver County,US,$50M–$100M,76–150,81,Tier 1 — Immediate Target,"Verizon Connect, Samsara GPS, Excel"
ENT-01951,Atlas Healthcare Group,company,Healthcare Facility Services,San Francisco County,US,$100M+,31–75,97,Tier 2 — 30-Day Pipeline,"Verizon Connect, Samsara GPS, Excel"
ENT-01952,Precision Medical Industries,company,Healthcare Facility Services,West Midlands,UK,$10M–$25M,16–30,51,Tier 3 — 90-Day Pipeline,"Sage 50, Outlook, Teams"
ENT-01953,Clarity Healthcare Associates,company,Healthcare Facility Services,San Diego County,US,$100M+,301–750,60,Tier 4 — Watch List,"Paper-based, minimal digital"
ENT-01954,Apex Healthcare Corp.,company,Healthcare Facility Services,Harris County,US,$250K–$500K,751–1500,76,Tier 4 — Watch List,"Oracle ERP, Workday, Tableau"
ENT-01955,Titan Medical Systems,company,Healthcare Facility Services,Fulton County,US,$100M+,1500+,71,Tier 2 — 30-Day Pipeline,"Zoho CRM, FreshBooks, Trello"
ENT-01956,Delta Health Consulting,company,Healthcare Facility Services,Greater Sydney,AU,$1M–$2.5M,751–1500,43,Tier 1 — Immediate Target,"SAP, Salesforce, ServiceNow"
ENT-01957,Vanguard Healthcare Solutions,company,Healthcare Facility Services,West Midlands,UK,$5M–$10M,31–75,60,Tier 2 — 30-Day Pipeline,"Zoho CRM, FreshBooks, Trello"
ENT-01958,Delta Health LLC,company,Healthcare Facility Services,Sacramento County,US,$500K–$1M,301–750,68,Tier 1 — Immediate Target,"Verizon Connect, Samsara GPS, Excel"
ENT-01959,Clarity Healthcare Services,company,Healthcare Facility Services,West Midlands,UK,$100M+,6–15,91,Tier 4 — Watch List,"Custom legacy system, Excel-heavy"
ENT-01960,Apex Healthcare Associates,company,Healthcare Facility Services,Napa County,US,$10M–$25M,31–75,53,Tier 2 — 30-Day Pipeline,"QuickBooks, Google Workspace, Jobber"
ENT-01961,Precision Medical Enterprises,company,Healthcare Facility Services,Metro Vancouver,CA,$5M–$10M,6–15,72,Tier 1 — Immediate Target,"Oracle ERP, Workday, Tableau"
ENT-01962,Vanguard Healthcare Enterprises,company,Healthcare Facility Services,Greater Melbourne,AU,$50M–$100M,151–300,43,Tier 2 — 30-Day Pipeline,"FieldEdge, QuickBooks Online"
ENT-01963,Guardian Medical Group,company,Healthcare Facility Services,Denver County,US,$1M–$2.5M,1500+,55,Tier 3 — 90-Day Pipeline,"Xero, HubSpot, Slack"
ENT-01964,Summit Medical Corp.,company,Healthcare Facility Services,Solano County,US,$10M–$25M,751–1500,71,Tier 2 — 30-Day Pipeline,"Sage 50, Outlook, Teams"
ENT-01965,Delta Health Corp.,company,Healthcare Facility Services,Sacramento County,US,$2.5M–$5M,31–75,42,Tier 3 — 90-Day Pipeline,"ServiceTitan, Google Workspace"
ENT-01966,ProHealth Solutions,company,Healthcare Facility Services,Calgary Region,CA,$5M–$10M,1500+,52,Tier 2 — 30-Day Pipeline,"Sage 50, Outlook, Teams"
ENT-01967,Apex Healthcare LLC,company,Healthcare Facility Services,Orange County,US,$100M+,16–30,54,Tier 1 — Immediate Target,"Oracle ERP, Workday, Tableau"
ENT-01968,Vanguard Healthcare Partners,company,Healthcare Facility Services,Solano County,US,$100M+,151–300,73,Tier 3 — 90-Day Pipeline,"Sage 50, Outlook, Teams"
ENT-01969,Atlas Healthcare Co.,company,Healthcare Facility Services,Contra Costa County,US,$10M–$25M,16–30,72,Tier 1 — Immediate Target,"Custom legacy system, Excel-heavy"
ENT-01970,Guardian Medical LLC,company,Healthcare Facility Services,Sacramento County,US,$2.5M–$5M,301–750,83,Tier 4 — Watch List,"ServiceTitan, Google Workspace"
ENT-01971,Precision Medical Corp.,company,Healthcare Facility Services,San Francisco County,US,$10M–$25M,76–150,43,Tier 4 — Watch List,"Microsoft 365, Dynamics 365, Power BI"
ENT-01972,ProHealth Partners,company,Healthcare Facility Services,Metro Vancouver,CA,$2.5M–$5M,1500+,47,Tier 2 — 30-Day Pipeline,"Xero, HubSpot, Slack"
ENT-01973,Precision Medical Associates,company,Healthcare Facility Services,Alameda County,US,$5M–$10M,151–300,42,Tier 3 — 90-Day Pipeline,"Verizon Connect, Samsara GPS, Excel"
ENT-01974,Atlas Healthcare Industries,company,Healthcare Facility Services,Contra Costa County,US,$10M–$25M,1–5,74,Tier 2 — 30-Day Pipeline,"BuilderTrend, Procore, DocuSign"
ENT-01975,Atlas Healthcare Associates,company,Healthcare Facility Services,Greater Toronto Area,CA,$250K–$500K,151–300,92,Tier 3 — 90-Day Pipeline,"Microsoft 365, Dynamics 365, Power BI"
ENT-01976,Apex Healthcare Associates,company,Healthcare Facility Services,Marin County,US,$10M–$25M,751–1500,66,Tier 4 — Watch List,"NetSuite, Zendesk, Asana"
ENT-01977,Guardian Medical Inc.,company,Healthcare Facility Services,King County,US,$50K–$250K,1500+,55,Tier 2 — 30-Day Pipeline,"Verizon Connect, Samsara GPS, Excel"
ENT-01978,Titan Medical Corp.,company,Healthcare Facility Services,West Midlands,UK,$2.5M–$5M,6–15,78,Tier 3 — 90-Day Pipeline,"Xero, HubSpot, Slack"
ENT-01979,Precision Medical Enterprises,company,Healthcare Facility Services,Cuyahoga County,US,$50K–$250K,151–300,44,Tier 2 — 30-Day Pipeline,"Paper-based, minimal digital"
ENT-01980,Clarity Healthcare Corp.,company,Healthcare Facility Services,Miami-Dade County,US,$100M+,6–15,45,Tier 1 — Immediate Target,"ServiceTitan, Google Workspace"
ENT-01981,Vanguard Healthcare Industries,company,Healthcare Facility Services,Napa County,US,$5M–$10M,1–5,58,Tier 4 — Watch List,"Microsoft 365, Dynamics 365, Power BI"
ENT-01982,Guardian Medical Solutions,company,Healthcare Facility Services,Miami-Dade County,US,$50K–$250K,76–150,56,Tier 1 — Immediate Target,"QuickBooks, Google Workspace, Jobber"
ENT-01983,Guardian Medical Services,company,Healthcare Facility Services,Contra Costa County,US,$10M–$25M,301–750,99,Tier 1 — Immediate Target,"QuickBooks Desktop, email-only CRM"
ENT-01984,Clarity Healthcare Corp.,company,Healthcare Facility Services,Greater Toronto Area,CA,$500K–$1M,301–750,50,Tier 4 — Watch List,"NetSuite, Zendesk, Asana"
ENT-01985,ProHealth Associates,company,Healthcare Facility Services,Metro Vancouver,CA,$2.5M–$5M,6–15,95,Tier 3 — 90-Day Pipeline,"SAP, Salesforce, ServiceNow"
ENT-01986,Clarity Healthcare Group,company,Healthcare Facility Services,Cook County,US,$5M–$10M,751–1500,56,Tier 3 — 90-Day Pipeline,"ServiceTitan, Google Workspace"
ENT-01987,Summit Medical Solutions,company,Healthcare Facility Services,Marin County,US,$250K–$500K,301–750,65,Tier 2 — 30-Day Pipeline,"QuickBooks, Google Workspace, Jobber"
ENT-01988,Atlas Healthcare Industries,company,Healthcare Facility Services,Harris County,US,$2.5M–$5M,1500+,88,Tier 3 — 90-Day Pipeline,"ServiceTitan, Google Workspace"
ENT-01989,Summit Medical Industries,company,Healthcare Facility Services,Napa County,US,$10M–$25M,6–15,41,Tier 2 — 30-Day Pipeline,"BuilderTrend, Procore, DocuSign"
ENT-01990,Guardian Medical Industries,company,Healthcare Facility Services,San Diego County,US,$500K–$1M,31–75,92,Tier 1 — Immediate Target,"Oracle ERP, Workday, Tableau"
ENT-01991,Vanguard Healthcare Industries,company,Healthcare Facility Services,Harris County,US,$250K–$500K,301–750,79,Tier 4 — Watch List,"Xero, HubSpot, Slack"
ENT-01992,Summit Medical LLC,company,Healthcare Facility Services,Alameda County,US,$50K–$250K,151–300,92,Tier 2 — 30-Day Pipeline,"Custom legacy system, Excel-heavy"
ENT-01993,Summit Medical Enterprises,company,Healthcare Facility Services,Solano County,US,$50K–$250K,151–300,96,Tier 2 — 30-Day Pipeline,"Verizon Connect, Samsara GPS, Excel"
ENT-01994,Apex Healthcare Industries,company,Healthcare Facility Services,Wayne County,US,$250K–$500K,76–150,61,Tier 4 — Watch List,"Zoho CRM, FreshBooks, Trello"
ENT-01995,Summit Medical Consulting,company,Healthcare Facility Services,Cuyahoga County,US,$50M–$100M,31–75,86,Tier 2 — 30-Day Pipeline,"QuickBooks Desktop, email-only CRM"
ENT-01996,Delta Health Associates,company,Healthcare Facility Services,West Midlands,UK,$500K–$1M,6–15,67,Tier 1 — Immediate Target,"NetSuite, Zendesk, Asana"
ENT-01997,Atlas Healthcare Co.,company,Healthcare Facility Services,Wayne County,US,$5M–$10M,1–5,71,Tier 3 — 90-Day Pipeline,"Verizon Connect, Samsara GPS, Excel"
ENT-01998,ProHealth Corp.,company,Healthcare Facility Services,Greater Toronto Area,CA,$500K–$1M,151–300,80,Tier 3 — 90-Day Pipeline,"Microsoft 365, Dynamics 365, Power BI"
ENT-01999,Vanguard Healthcare Services,company,Healthcare Facility Services,Cuyahoga County,US,$25M–$50M,31–75,81,Tier 1 — Immediate Target,"Xero, HubSpot, Slack"
ENT-02000,Guardian Medical Corp.,company,Healthcare Facility Services,Fulton County,US,$250K–$500K,1500+,84,Tier 1 — Immediate Target,"Paper-based, minimal digital"
AGENCY-AusTender_—_Australian_Go,AusTender — Australian Government Procurement,agency,Security Guard Services,"Canberra, ACT",AU,Government,Government,0,Government Target,Government Systems
AGENCY-Solano_County_—_Purchasin,Solano County — Purchasing Services,agency,Consulting & Professional Services,"Fairfield, CA",US,Government,Government,0,Government Target,Government Systems
AGENCY-Province_of_British_Colum,Province of British Columbia — BC Bid,agency,Food Services & Catering,"Victoria, BC",CA,Government,Government,0,Government Target,Government Systems
AGENCY-Los_Angeles_Unified_Schoo,Los Angeles Unified School District (LAUSD),agency,Public Works & Infrastructure,"Los Angeles, CA",US,Government,Government,0,Government Target,Government Systems
AGENCY-California_Department_of_,California Department of Transportation (Caltrans),agency,Construction & Renovation,"Sacramento, CA",US,Government,Government,0,Government Target,Government Systems
AGENCY-San_Francisco_Municipal_T,San Francisco Municipal Transportation Agency (SFMTA),agency,Fleet Maintenance & Vehicle Services,"San Francisco, CA",US,Government,Government,0,Government Target,Government Systems
AGENCY-Miami-Dade_County_—_Inter,Miami-Dade County — Internal Services Department,agency,Environmental Compliance Services,"Miami, FL",US,Government,Government,0,Government Target,Government Systems
AGENCY-Victorian_Government_—_Te,Victorian Government — Tenders VIC,agency,Janitorial & Custodial Services,"Melbourne, VIC",AU,Government,Government,0,Government Target,Government Systems
AGENCY-Queensland_Government_—_Q,Queensland Government — QTenders,agency,Records Management & Digitization,"Brisbane, QLD",AU,Government,Government,0,Government Target,Government Systems
AGENCY-Department_of_Transportat,Department of Transportation (DOT),agency,Debris Removal & Waste Management,"Washington, DC",US,Government,Government,0,Government Target,Government Systems
AGENCY-City_of_Sydney_—_Procurem,City of Sydney — Procurement,agency,Consulting & Professional Services,"Sydney, NSW",AU,Government,Government,0,Government Target,Government Systems
AGENCY-Social_Security_Administr,Social Security Administration (SSA),agency,Staffing & Temporary Labor,"Baltimore, MD",US,Government,Government,0,Government Target,Government Systems
AGENCY-Greater_Vancouver_Transit,Greater Vancouver Transit Authority (TransLink),agency,Food Services & Catering,"Burnaby, BC",CA,Government,Government,0,Government Target,Government Systems
AGENCY-City_of_Atlanta_—_Departm,City of Atlanta — Department of Procurement,agency,Fleet Maintenance & Vehicle Services,"Atlanta, GA",US,Government,Government,0,Government Target,Government Systems
AGENCY-Crown_Commercial_Service_,Crown Commercial Service (CCS),agency,Consulting & Professional Services,"Liverpool, ENG",UK,Government,Government,0,Government Target,Government Systems
