lead_id,company_name,sector,city,county,state,address,phone,email,website,linkedin,owner_name,decision_maker_role,company_size_estimate,local_footprint,operational_status,pain_points,likely_subcontracting_needs,technology_weakness,buying_trigger,lead_quality_score,urgency_score,estimated_contract_value,outreach_angle,best_first_contact,follow_up_cadence,notes,status,assigned_to
SC-0001,[Research Required] Property Management Company 1 — Vallejo,Property Management,Vallejo,Solano County,CA,"[Research Required] Vallejo, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Contractor reliability, documentation gaps, compliance exposure","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",8,5,"$8,000 - $35,000/yr",Lead with compliance risk and contractor verification protocol,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0470,[Research Required] Concrete Company 2 — Fairfield,Concrete,Fairfield,Solano County,CA,"[Research Required] Fairfield, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Project scheduling, material procurement, quality control","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$6,000 - $25,000/yr",Lead with project scheduling and quality control,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0471,[Research Required] Concrete Company 3 — Fairfield,Concrete,Fairfield,Solano County,CA,"[Research Required] Fairfield, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Project scheduling, material procurement, quality control","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$6,000 - $25,000/yr",Lead with project scheduling and quality control,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0472,[Research Required] Concrete Company 1 — Vacaville,Concrete,Vacaville,Solano County,CA,"[Research Required] Vacaville, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Project scheduling, material procurement, quality control","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$6,000 - $25,000/yr",Lead with project scheduling and quality control,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0473,[Research Required] Concrete Company 2 — Vacaville,Concrete,Vacaville,Solano County,CA,"[Research Required] Vacaville, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Project scheduling, material procurement, quality control","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$6,000 - $25,000/yr",Lead with project scheduling and quality control,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0474,[Research Required] Concrete Company 3 — Vacaville,Concrete,Vacaville,Solano County,CA,"[Research Required] Vacaville, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Project scheduling, material procurement, quality control","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$6,000 - $25,000/yr",Lead with project scheduling and quality control,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0475,[Research Required] Concrete Company 1 — American Canyon,Concrete,American Canyon,Solano County,CA,"[Research Required] American Canyon, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Project scheduling, material procurement, quality control","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$6,000 - $25,000/yr",Lead with project scheduling and quality control,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0476,[Research Required] Concrete Company 2 — American Canyon,Concrete,American Canyon,Solano County,CA,"[Research Required] American Canyon, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Project scheduling, material procurement, quality control","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$6,000 - $25,000/yr",Lead with project scheduling and quality control,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0477,[Research Required] Concrete Company 3 — American Canyon,Concrete,American Canyon,Solano County,CA,"[Research Required] American Canyon, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Project scheduling, material procurement, quality control","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$6,000 - $25,000/yr",Lead with project scheduling and quality control,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0478,[Research Required] Concrete Company 1 — Dixon,Concrete,Dixon,Solano County,CA,"[Research Required] Dixon, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Project scheduling, material procurement, quality control","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$6,000 - $25,000/yr",Lead with project scheduling and quality control,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0479,[Research Required] Concrete Company 2 — Dixon,Concrete,Dixon,Solano County,CA,"[Research Required] Dixon, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Project scheduling, material procurement, quality control","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$6,000 - $25,000/yr",Lead with project scheduling and quality control,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0480,[Research Required] Concrete Company 3 — Dixon,Concrete,Dixon,Solano County,CA,"[Research Required] Dixon, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Project scheduling, material procurement, quality control","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$6,000 - $25,000/yr",Lead with project scheduling and quality control,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0481,[Research Required] Concrete Company 1 — Rio Vista,Concrete,Rio Vista,Solano County,CA,"[Research Required] Rio Vista, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Project scheduling, material procurement, quality control","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$6,000 - $25,000/yr",Lead with project scheduling and quality control,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0482,[Research Required] Concrete Company 2 — Rio Vista,Concrete,Rio Vista,Solano County,CA,"[Research Required] Rio Vista, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Project scheduling, material procurement, quality control","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$6,000 - $25,000/yr",Lead with project scheduling and quality control,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
